pk,date,hour,venue_id,venue,home_id,home,away_id,away,home_score,away_score,total,home_sp,away_sp,home_sp_name,away_sp_name,season,home_era,away_era,home_ip,away_ip
718620,2023-04-11,23,4705,Truist Park,144,Atlanta Braves,113,Cincinnati Reds,7,6,13,657140,570666,Kyle Wright,Luis Cessa,2023,,,0,5.3
718617,2023-04-11,23,17,Wrigley Field,112,Chicago Cubs,136,Seattle Mariners,14,9,23,669713,623167,Hayden Wesneski,Chris Flexen,2023,,,4.7,9.0
718616,2023-04-11,23,3312,Target Field,142,Minnesota Twins,145,Chicago White Sox,4,3,7,641154,458681,Pablo López,Lance Lynn,2023,,,12.3,10.0
718615,2023-04-12,0,5325,Globe Life Field,140,Texas Rangers,118,Kansas City Royals,8,5,13,594798,543475,Jacob deGrom,Jordan Lyles,2023,,,16.7,17.3
718613,2023-04-12,0,19,Coors Field,115,Colorado Rockies,138,St. Louis Cardinals,6,9,15,607536,571945,Kyle Freeland,Miles Mikolas,2023,,,18.7,14.3
718614,2023-04-12,1,1,Angel Stadium,108,Los Angeles Angels,120,Washington Nationals,2,0,2,660271,680686,Shohei Ohtani,Josiah Gray,2023,,,19.0,16.7
718611,2023-04-12,1,15,Chase Field,109,Arizona Diamondbacks,158,Milwaukee Brewers,1,7,8,518876,669203,Merrill Kelly,Corbin Burnes,2023,,,15.3,17.3
718624,2023-04-12,1,2395,Oracle Park,137,San Francisco Giants,119,Los Angeles Dodgers,5,0,5,622072,669160,Alex Wood,Dustin May,2023,,,7.7,18.3
718608,2023-04-12,16,31,PNC Park,134,Pittsburgh Pirates,117,Houston Astros,0,7,7,448179,664353,Rich Hill,José Urquidy,2023,,,9.0,9.3
718610,2023-04-12,17,3289,Citi Field,121,New York Mets,135,San Diego Padres,5,2,7,656731,605483,Tylor Megill,Blake Snell,2023,,,11.0,8.0
718605,2023-04-12,17,3312,Target Field,142,Minnesota Twins,145,Chicago White Sox,3,1,4,543243,608337,Sonny Gray,Lucas Giolito,2023,,,12.0,9.0
718604,2023-04-12,17,5,Progressive Field,114,Cleveland Guardians,147,New York Yankees,3,4,7,685410,657376,Peyton Battenfield,Clarke Schmidt,2023,,,0,6.7
718606,2023-04-12,18,17,Wrigley Field,112,Chicago Cubs,136,Seattle Mariners,2,5,7,573186,669302,Marcus Stroman,Logan Gilbert,2023,,,12.0,10.0
718607,2023-04-12,19,19,Coors Field,115,Colorado Rockies,138,St. Louis Cardinals,4,7,11,570632,656427,José Ureña,Jack Flaherty,2023,,,5.0,10.0
718598,2023-04-12,19,15,Chase Field,109,Arizona Diamondbacks,158,Milwaukee Brewers,7,3,10,686753,676083,Drey Jameson,Janson Junk,2023,,,8.3,0
718609,2023-04-12,20,2681,Citizens Bank Park,143,Philadelphia Phillies,146,Miami Marlins,2,3,5,554430,665795,Zack Wheeler,Edward Cabrera,2023,,,9.7,6.7
718602,2023-04-12,20,1,Angel Stadium,108,Los Angeles Angels,120,Washington Nationals,3,2,5,656288,669022,Griffin Canning,MacKenzie Gore,2023,,,0,11.3
718599,2023-04-12,22,2,Oriole Park at Camden Yards,110,Baltimore Orioles,133,Oakland Athletics,4,8,12,665152,686610,Dean Kremer,Ken Waldichuk,2023,,,8.0,8.7
718600,2023-04-12,22,12,Tropicana Field,139,Tampa Bay Rays,111,Boston Red Sox,9,7,16,671737,519242,Taj Bradley,Chris Sale,2023,,,0,8.0
718603,2023-04-12,23,14,Rogers Centre,141,Toronto Blue Jays,116,Detroit Tigers,4,3,7,592332,593958,Kevin Gausman,Eduardo Rodriguez,2023,,,12.0,10.0
718601,2023-04-12,23,4705,Truist Park,144,Atlanta Braves,113,Cincinnati Reds,5,4,9,675911,668881,Spencer Strider,Hunter Greene,2023,,,11.0,8.0
718595,2023-04-13,0,5325,Globe Life Field,140,Texas Rangers,118,Kansas City Royals,1,10,11,543135,641745,Nathan Eovaldi,Brad Keller,2023,,,15.7,17.0
718612,2023-04-13,1,2395,Oracle Park,137,San Francisco Giants,119,Los Angeles Dodgers,5,10,15,502171,477132,Alex Cobb,Clayton Kershaw,2023,,,14.3,18.0
718596,2023-04-13,17,2,Oriole Park at Camden Yards,110,Baltimore Orioles,133,Oakland Athletics,8,7,15,608344,670124,Cole Irvin,Adam Oller,2023,,,8.7,9.7
718594,2023-04-13,17,12,Tropicana Field,139,Tampa Bay Rays,111,Boston Red Sox,9,3,12,605488,446372,Jeffrey Springs,Corey Kluber,2023,,,13.0,8.3
718597,2023-04-13,22,2602,Great American Ball Park,113,Cincinnati Reds,143,Philadelphia Phillies,6,2,8,666157,663559,Nick Lodolo,Bailey Falter,2023,,,12.0,10.3
718590,2023-04-13,23,3313,Yankee Stadium,147,New York Yankees,142,Minnesota Twins,2,11,13,666745,657746,Jhony Brito,Joe Ryan,2023,,,10.0,12.0
718593,2023-04-13,23,14,Rogers Centre,141,Toronto Blue Jays,116,Detroit Tigers,1,3,4,605135,605513,Chris Bassitt,Spencer Turnbull,2023,,,9.3,8.0
718591,2023-04-13,23,2889,Busch Stadium,138,St. Louis Cardinals,134,Pittsburgh Pirates,0,5,5,656756,592826,Jordan Montgomery,Vince Velasquez,2023,,,12.0,7.3
718589,2023-04-14,1,2680,Petco Park,135,San Diego Padres,158,Milwaukee Brewers,3,4,7,607259,607067,Nick Martinez,Colin Rea,2023,,,17.7,5.7
718585,2023-04-14,22,2394,Comerica Park,116,Detroit Tigers,137,San Francisco Giants,7,5,12,666214,640455,Joey Wentz,Sean Manaea,2023,,,7.0,8.0
718586,2023-04-14,22,2602,Great American Ball Park,113,Cincinnati Reds,143,Philadelphia Phillies,3,8,11,656818,592836,Connor Overton,Taijuan Walker,2023,,,8.0,9.0
718584,2023-04-14,22,4169,loanDepot park,146,Miami Marlins,109,Arizona Diamondbacks,5,1,6,669432,518516,Trevor Rogers,Madison Bumgarner,2023,,,9.0,8.7
718592,2023-04-14,23,3309,Nationals Park,120,Washington Nationals,114,Cleveland Guardians,3,4,7,592866,615698,Trevor Williams,Cal Quantrill,2023,,,10.3,9.7
718588,2023-04-14,23,3313,Yankee Stadium,147,New York Yankees,142,Minnesota Twins,3,4,7,641482,686973,Nestor Cortes,Louis Varland,2023,,,10.3,0
718587,2023-04-14,23,14,Rogers Centre,141,Toronto Blue Jays,139,Tampa Bay Rays,6,3,9,621244,656876,José Berríos,Drew Rasmussen,2023,,,9.7,13.0
718580,2023-04-14,23,3,Fenway Park,111,Boston Red Sox,108,Los Angeles Angels,5,3,8,656557,663776,Tanner Houck,Patrick Sandoval,2023,,,10.0,11.0
718583,2023-04-14,23,4,Guaranteed Rate Field,145,Chicago White Sox,110,Baltimore Orioles,3,6,9,605182,669330,Mike Clevinger,Tyler Wells,2023,,,10.3,11.0
718581,2023-04-15,0,2392,Minute Maid Park,117,Houston Astros,140,Texas Rangers,2,6,8,677651,527048,Luis Garcia,Martín Pérez,2023,,,14.0,15.7
718579,2023-04-15,0,7,Kauffman Stadium,118,Kansas City Royals,144,Atlanta Braves,3,10,13,663903,450203,Brady Singer,Charlie Morton,2023,,,16.0,16.3
718582,2023-04-15,0,2889,Busch Stadium,138,St. Louis Cardinals,134,Pittsburgh Pirates,3,0,3,663765,670912,Jake Woodford,Johan Oviedo,2023,,,14.3,18.3
718578,2023-04-15,1,10,Oakland Coliseum,133,Oakland Athletics,121,New York Mets,6,17,23,621076,673540,James Kaprielian,Kodai Senga,2023,,,13.3,16.0
718574,2023-04-15,1,2680,Petco Park,135,San Diego Padres,158,Milwaukee Brewers,2,11,13,608379,641778,Michael Wacha,Eric Lauer,2023,,,16.3,15.3
718575,2023-04-15,2,22,Dodger Stadium,119,Los Angeles Dodgers,112,Chicago Cubs,2,8,10,592789,657006,Noah Syndergaard,Justin Steele,2023,,,16.0,19.0
718577,2023-04-15,2,680,T-Mobile Park,136,Seattle Mariners,115,Colorado Rockies,5,3,8,543548,596295,Tommy Milone,Austin Gomber,2023,,,4.7,14.3
718572,2023-04-15,17,3313,Yankee Stadium,147,New York Yankees,142,Minnesota Twins,6,1,7,593334,641816,Domingo Germán,Tyler Mahle,2023,,,7.7,11.0
718571,2023-04-15,17,2394,Comerica Park,116,Detroit Tigers,137,San Francisco Giants,7,6,13,547179,543101,Michael Lorenzen,Anthony DeSclafani,2023,,,0,12.3
718570,2023-04-15,18,4,Guaranteed Rate Field,145,Chicago White Sox,110,Baltimore Orioles,7,6,13,656629,502043,Michael Kopech,Kyle Gibson,2023,,,10.7,18.3
718568,2023-04-15,18,2889,Busch Stadium,138,St. Louis Cardinals,134,Pittsburgh Pirates,3,6,9,571927,672710,Steven Matz,Roansy Contreras,2023,,,11.0,9.0
718569,2023-04-15,19,14,Rogers Centre,141,Toronto Blue Jays,139,Tampa Bay Rays,5,2,7,579328,676534,Yusei Kikuchi,Calvin Faucher,2023,,,9.3,6.0
718573,2023-04-15,20,3309,Nationals Park,120,Washington Nationals,114,Cleveland Guardians,4,6,10,641771,668676,Chad Kuhl,Zach Plesac,2023,,,10.0,8.0
718560,2023-04-15,20,2680,Petco Park,135,San Diego Padres,158,Milwaukee Brewers,10,3,13,607625,642547,Seth Lugo,Freddy Peralta,2023,,,13.0,12.0
718565,2023-04-15,20,10,Oakland Coliseum,133,Oakland Athletics,121,New York Mets,2,3,5,660261,471911,Shintaro Fujinami,Carlos Carrasco,2023,,,6.7,8.7
718576,2023-04-15,20,3,Fenway Park,111,Boston Red Sox,108,Los Angeles Angels,9,7,16,601713,542881,Nick Pivetta,Tyler Anderson,2023,,,10.0,10.7
718566,2023-04-15,20,2602,Great American Ball Park,113,Cincinnati Reds,143,Philadelphia Phillies,13,0,13,668933,621381,Graham Ashcraft,Matt Strahm,2023,,,13.0,10.0
718563,2023-04-15,20,7,Kauffman Stadium,118,Kansas City Royals,144,Atlanta Braves,3,9,12,663460,693821,Kris Bubic,Bryce Elder,2023,,,11.0,12.3
718567,2023-04-15,20,4169,loanDepot park,146,Miami Marlins,109,Arizona Diamondbacks,3,2,5,666129,669194,Braxton Garrett,Ryne Nelson,2023,,,7.7,11.0
718562,2023-04-15,23,2392,Minute Maid Park,117,Houston Astros,140,Texas Rangers,8,2,10,686613,592351,Hunter Brown,Jon Gray,2023,,,11.7,12.0
718564,2023-04-16,1,22,Dodger Stadium,119,Los Angeles Dodgers,112,Chicago Cubs,2,1,3,675627,592791,Michael Grove,Jameson Taillon,2023,,,13.0,14.0
718561,2023-04-16,1,680,T-Mobile Park,136,Seattle Mariners,115,Colorado Rockies,9,2,11,669923,663372,George Kirby,Ryan Feltner,2023,,,16.7,13.3
718559,2023-04-16,17,3,Fenway Park,111,Boston Red Sox,108,Los Angeles Angels,2,1,3,676477,672282,Garrett Whitlock,Reid Detmers,2023,,,5.0,9.7
718555,2023-04-16,17,3309,Nationals Park,120,Washington Nationals,114,Cleveland Guardians,7,6,13,571578,669456,Patrick Corbin,Shane Bieber,2023,,,14.0,19.0
718557,2023-04-16,17,3313,Yankee Stadium,147,New York Yankees,142,Minnesota Twins,2,0,2,543037,641154,Gerrit Cole,Pablo López,2023,,1.35,19.3,20.0
718556,2023-04-16,17,14,Rogers Centre,141,Toronto Blue Jays,139,Tampa Bay Rays,1,8,9,666201,663556,Alek Manoah,Shane McClanahan,2023,,,14.7,17.0
718554,2023-04-16,17,2602,Great American Ball Park,113,Cincinnati Reds,143,Philadelphia Phillies,3,14,17,570666,605400,Luis Cessa,Aaron Nola,2023,,,9.0,15.3
718550,2023-04-16,17,4169,loanDepot park,146,Miami Marlins,109,Arizona Diamondbacks,0,5,5,645261,668678,Sandy Alcantara,Zac Gallen,2023,,,18.7,17.7
718551,2023-04-16,18,7,Kauffman Stadium,118,Kansas City Royals,144,Atlanta Braves,4,5,9,425844,657140,Zack Greinke,Kyle Wright,2023,,,16.3,3.0
718553,2023-04-16,18,4,Guaranteed Rate Field,145,Chicago White Sox,110,Baltimore Orioles,4,8,12,656302,680570,Dylan Cease,Grayson Rodriguez,2023,,,16.3,9.3
718548,2023-04-16,18,2889,Busch Stadium,138,St. Louis Cardinals,134,Pittsburgh Pirates,5,4,9,571945,656605,Miles Mikolas,Mitch Keller,2023,,,14.3,17.7
718546,2023-04-16,20,10,Oakland Coliseum,133,Oakland Athletics,121,New York Mets,3,4,7,676664,676130,JP Sears,José Buttó,2023,,,9.7,0
718547,2023-04-16,20,22,Dodger Stadium,119,Los Angeles Dodgers,112,Chicago Cubs,2,3,5,628711,592767,Julio Urías,Drew Smyly,2023,,,18.0,9.7
718545,2023-04-16,20,680,T-Mobile Park,136,Seattle Mariners,115,Colorado Rockies,1,0,1,622491,663562,Luis Castillo,Noah Davis,2023,,,17.7,0
718549,2023-04-16,20,2680,Petco Park,135,San Diego Padres,158,Milwaukee Brewers,0,1,1,506433,489119,Yu Darvish,Wade Miley,2023,,,11.3,11.0
718552,2023-04-16,23,2392,Minute Maid Park,117,Houston Astros,140,Texas Rangers,1,9,10,664285,571760,Framber Valdez,Andrew Heaney,2023,,,19.0,7.7
718540,2023-04-17,15,3,Fenway Park,111,Boston Red Sox,108,Los Angeles Angels,4,5,9,678394,660271,Brayan Bello,Shohei Ohtani,2023,,,0,19.0
718542,2023-04-17,22,2602,Great American Ball Park,113,Cincinnati Reds,139,Tampa Bay Rays,8,1,9,668881,656222,Hunter Greene,Jalen Beeks,2023,,,14.0,6.0
718544,2023-04-17,22,4169,loanDepot park,146,Miami Marlins,137,San Francisco Giants,4,3,7,666200,657277,Jesús Luzardo,Logan Webb,2023,,,18.7,17.0
718539,2023-04-17,23,7,Kauffman Stadium,118,Kansas City Royals,140,Texas Rangers,0,4,4,543475,594798,Jordan Lyles,Jacob deGrom,2023,,,17.3,16.7
718538,2023-04-17,23,2889,Busch Stadium,138,St. Louis Cardinals,109,Arizona Diamondbacks,3,6,9,656427,518876,Jack Flaherty,Merrill Kelly,2023,,,15.3,15.3
718537,2023-04-18,0,2392,Minute Maid Park,117,Houston Astros,141,Toronto Blue Jays,9,2,11,664299,592332,Cristian Javier,Kevin Gausman,2023,3.682,3.649,22.0,24.7
718535,2023-04-18,0,19,Coors Field,115,Colorado Rockies,134,Pittsburgh Pirates,3,14,17,607536,448179,Kyle Freeland,Rich Hill,2023,3.797,5.571,21.3,21.0
718536,2023-04-18,1,10,Oakland Coliseum,133,Oakland Athletics,112,Chicago Cubs,1,10,11,666205,669713,Kyle Muller,Hayden Wesneski,2023,,,18.7,13.0
718533,2023-04-18,1,2680,Petco Park,135,San Diego Padres,144,Atlanta Braves,0,2,2,677960,608331,Ryan Weathers,Max Fried,2023,,,16.0,8.3
718534,2023-04-18,1,680,T-Mobile Park,136,Seattle Mariners,158,Milwaukee Brewers,3,7,10,623167,669203,Chris Flexen,Corbin Burnes,2023,,4.765,17.3,22.7
718532,2023-04-18,2,22,Dodger Stadium,119,Los Angeles Dodgers,121,New York Mets,6,8,14,669160,656849,Dustin May,David Peterson,2023,3.0,6.097,24.0,20.7
718530,2023-04-18,17,2394,Comerica Park,116,Detroit Tigers,114,Cleveland Guardians,4,3,7,571510,683769,Matthew Boyd,Hunter Gaddis,2023,,,9.0,12.7
718541,2023-04-18,17,2394,Comerica Park,116,Detroit Tigers,114,Cleveland Guardians,1,0,1,593958,685410,Eduardo Rodriguez,Peyton Battenfield,2023,,,16.0,4.7
718525,2023-04-18,20,4,Guaranteed Rate Field,145,Chicago White Sox,143,Philadelphia Phillies,4,7,11,458681,554430,Lance Lynn,Zack Wheeler,2023,,,16.0,15.7
718543,2023-04-18,20,4,Guaranteed Rate Field,145,Chicago White Sox,143,Philadelphia Phillies,3,0,3,608337,663559,Lucas Giolito,Bailey Falter,2023,,,15.0,15.0
718526,2023-04-18,22,2602,Great American Ball Park,113,Cincinnati Reds,139,Tampa Bay Rays,0,10,10,666157,671737,Nick Lodolo,Taj Bradley,2023,,,17.0,5.0
718528,2023-04-18,22,4169,loanDepot park,146,Miami Marlins,137,San Francisco Giants,4,2,6,665795,622072,Edward Cabrera,Alex Wood,2023,,,11.7,7.7
718531,2023-04-18,23,3309,Nationals Park,120,Washington Nationals,110,Baltimore Orioles,0,1,1,680686,665152,Josiah Gray,Dean Kremer,2023,,,16.7,12.3
718529,2023-04-18,23,3313,Yankee Stadium,147,New York Yankees,108,Los Angeles Angels,2,5,7,657376,660761,Clarke Schmidt,José Suarez,2023,,,10.7,8.3
718524,2023-04-18,23,3,Fenway Park,111,Boston Red Sox,142,Minnesota Twins,5,4,9,519242,543243,Chris Sale,Sonny Gray,2023,,,12.0,17.0
718522,2023-04-18,23,7,Kauffman Stadium,118,Kansas City Royals,140,Texas Rangers,2,12,14,641745,543135,Brad Keller,Nathan Eovaldi,2023,,,17.0,15.7
718527,2023-04-18,23,2889,Busch Stadium,138,St. Louis Cardinals,109,Arizona Diamondbacks,7,8,15,656756,686753,Jordan Montgomery,Drey Jameson,2023,,,18.3,12.3
718520,2023-04-19,0,2392,Minute Maid Park,117,Houston Astros,141,Toronto Blue Jays,2,4,6,664353,605135,José Urquidy,Chris Bassitt,2023,,5.4,19.7,21.7
718521,2023-04-19,0,19,Coors Field,115,Colorado Rockies,134,Pittsburgh Pirates,3,5,8,570632,592826,José Ureña,Vince Velasquez,2023,,,14.7,19.3
718523,2023-04-19,1,10,Oakland Coliseum,133,Oakland Athletics,112,Chicago Cubs,0,4,4,686610,573186,Ken Waldichuk,Marcus Stroman,2023,7.65,0.75,20.0,24.0
718519,2023-04-19,1,2680,Petco Park,135,San Diego Padres,144,Atlanta Braves,1,8,9,605483,675911,Blake Snell,Spencer Strider,2023,,2.455,18.0,22.0
718517,2023-04-19,1,680,T-Mobile Park,136,Seattle Mariners,158,Milwaukee Brewers,5,6,11,669302,607067,Logan Gilbert,Colin Rea,2023,3.574,,22.7,10.7
718516,2023-04-19,2,22,Dodger Stadium,119,Los Angeles Dodgers,121,New York Mets,5,0,5,477132,656731,Clayton Kershaw,Tylor Megill,2023,2.52,3.0,25.0,21.0
718515,2023-04-19,16,2602,Great American Ball Park,113,Cincinnati Reds,139,Tampa Bay Rays,0,8,8,686651,656876,Levi Stoudt,Drew Rasmussen,2023,,,0,17.3
718513,2023-04-19,17,2394,Comerica Park,116,Detroit Tigers,114,Cleveland Guardians,2,3,5,605513,615698,Spencer Turnbull,Cal Quantrill,2023,,,13.0,15.7
718511,2023-04-19,17,4169,loanDepot park,146,Miami Marlins,137,San Francisco Giants,2,5,7,669432,502171,Trevor Rogers,Alex Cobb,2023,,,15.0,14.3
718512,2023-04-19,17,2889,Busch Stadium,138,St. Louis Cardinals,109,Arizona Diamondbacks,14,5,19,663765,518516,Jake Woodford,Madison Bumgarner,2023,,,14.3,13.7
718514,2023-04-19,18,7,Kauffman Stadium,118,Kansas City Royals,140,Texas Rangers,3,12,15,663903,527048,Brady Singer,Martín Pérez,2023,,,16.0,15.7
718510,2023-04-19,18,4,Guaranteed Rate Field,145,Chicago White Sox,143,Philadelphia Phillies,2,5,7,605182,592836,Mike Clevinger,Taijuan Walker,2023,,,16.3,15.0
718508,2023-04-19,19,22,Dodger Stadium,119,Los Angeles Dodgers,121,New York Mets,3,5,8,592789,453286,Noah Syndergaard,Max Scherzer,2023,,,16.0,16.3
718509,2023-04-19,19,19,Coors Field,115,Colorado Rockies,134,Pittsburgh Pirates,3,14,17,596295,670912,Austin Gomber,Johan Oviedo,2023,,,14.3,18.3
718506,2023-04-19,19,10,Oakland Coliseum,133,Oakland Athletics,112,Chicago Cubs,2,12,14,695243,657006,Mason Miller,Justin Steele,2023,,,0,19.0
718507,2023-04-19,20,2680,Petco Park,135,San Diego Padres,144,Atlanta Braves,1,0,1,607259,450203,Nick Martinez,Charlie Morton,2023,,,17.7,16.3
718502,2023-04-19,20,680,T-Mobile Park,136,Seattle Mariners,158,Milwaukee Brewers,3,5,8,594835,641778,Marco Gonzales,Eric Lauer,2023,,,10.7,15.3
718518,2023-04-19,23,3309,Nationals Park,120,Washington Nationals,110,Baltimore Orioles,0,4,4,669022,680694,MacKenzie Gore,Kyle Bradish,2023,,,15.0,1.7
718504,2023-04-19,23,3313,Yankee Stadium,147,New York Yankees,108,Los Angeles Angels,3,2,5,666745,656288,Jhony Brito,Griffin Canning,2023,,,10.7,5.0
718505,2023-04-19,23,3,Fenway Park,111,Boston Red Sox,142,Minnesota Twins,4,10,14,446372,657746,Corey Kluber,Joe Ryan,2023,,,13.0,19.0
718501,2023-04-20,0,2392,Minute Maid Park,117,Houston Astros,141,Toronto Blue Jays,8,1,9,677651,621244,Luis Garcia,José Berríos,2023,5.143,6.231,21.0,21.7
718497,2023-04-20,17,3,Fenway Park,111,Boston Red Sox,142,Minnesota Twins,11,5,16,656557,628317,Tanner Houck,Kenta Maeda,2023,,,14.0,11.0
718496,2023-04-20,20,3313,Yankee Stadium,147,New York Yankees,108,Los Angeles Angels,9,3,12,641482,663776,Nestor Cortes,Patrick Sandoval,2023,,,17.3,14.7
718500,2023-04-20,22,31,PNC Park,134,Pittsburgh Pirates,113,Cincinnati Reds,4,3,7,672710,596133,Roansy Contreras,Luke Weaver,2023,,,15.0,0
718498,2023-04-20,22,2681,Citizens Bank Park,143,Philadelphia Phillies,115,Colorado Rockies,0,5,5,621381,663372,Matt Strahm,Ryan Feltner,2023,,,12.7,13.3
718499,2023-04-20,23,17,Wrigley Field,112,Chicago Cubs,119,Los Angeles Dodgers,2,6,8,665871,675627,Javier Assad,Michael Grove,2023,,,4.3,13.0
718494,2023-04-21,1,15,Chase Field,109,Arizona Diamondbacks,135,San Diego Padres,5,7,12,669194,608379,Ryne Nelson,Michael Wacha,2023,4.909,7.082,22.0,20.3
718503,2023-04-21,1,2395,Oracle Park,137,San Francisco Giants,121,New York Mets,4,9,13,640455,673540,Sean Manaea,Kodai Senga,2023,,4.286,15.0,21.0
718491,2023-04-21,18,17,Wrigley Field,112,Chicago Cubs,119,Los Angeles Dodgers,13,0,13,592767,628711,Drew Smyly,Julio Urías,2023,,1.901,15.3,23.7
718492,2023-04-21,22,31,PNC Park,134,Pittsburgh Pirates,113,Cincinnati Reds,4,2,6,656605,668933,Mitch Keller,Graham Ashcraft,2023,3.803,,23.7,19.0
718486,2023-04-21,22,12,Tropicana Field,139,Tampa Bay Rays,145,Chicago White Sox,8,7,15,676534,656629,Calvin Faucher,Michael Kopech,2023,,,8.7,15.7
718495,2023-04-21,23,2,Oriole Park at Camden Yards,110,Baltimore Orioles,116,Detroit Tigers,2,1,3,669330,547179,Tyler Wells,Michael Lorenzen,2023,,,16.3,4.0
718493,2023-04-21,23,2681,Citizens Bank Park,143,Philadelphia Phillies,115,Colorado Rockies,4,3,7,605400,663562,Aaron Nola,Noah Davis,2023,5.906,,21.3,5.0
718487,2023-04-21,23,3313,Yankee Stadium,147,New York Yankees,141,Toronto Blue Jays,1,6,7,593334,579328,Domingo Germán,Yusei Kikuchi,2023,,,14.0,15.3
718489,2023-04-21,23,4705,Truist Park,144,Atlanta Braves,117,Houston Astros,4,6,10,693821,686613,Bryce Elder,Hunter Brown,2023,,,17.7,18.7
718490,2023-04-22,0,5325,Globe Life Field,140,Texas Rangers,133,Oakland Athletics,4,5,9,592351,676664,Jon Gray,JP Sears,2023,,4.985,19.3,21.7
718482,2023-04-22,0,3312,Target Field,142,Minnesota Twins,120,Washington Nationals,2,3,5,641816,592866,Tyler Mahle,Trevor Williams,2023,3.323,3.375,21.7,21.3
718483,2023-04-22,0,32,American Family Field,158,Milwaukee Brewers,111,Boston Red Sox,3,5,8,642547,601713,Freddy Peralta,Nick Pivetta,2023,3.971,,22.7,19.7
718485,2023-04-22,1,1,Angel Stadium,108,Los Angeles Angels,118,Kansas City Royals,2,0,2,660271,664199,Shohei Ohtani,Taylor Clarke,2023,0.643,,28.0,10.0
718484,2023-04-22,1,15,Chase Field,109,Arizona Diamondbacks,135,San Diego Padres,9,0,9,668678,607625,Zac Gallen,Seth Lugo,2023,2.585,2.779,31.3,22.7
718481,2023-04-22,2,680,T-Mobile Park,136,Seattle Mariners,138,St. Louis Cardinals,5,2,7,669923,571927,George Kirby,Steven Matz,2023,3.574,6.545,22.7,22.0
718480,2023-04-22,2,2395,Oracle Park,137,San Francisco Giants,121,New York Mets,0,7,7,543101,664192,Anthony DeSclafani,Joey Lucchesi,2023,2.625,,24.0,7.0
718476,2023-04-22,17,3313,Yankee Stadium,147,New York Yankees,141,Toronto Blue Jays,3,2,5,543037,666201,Gerrit Cole,Alek Manoah,2023,0.953,,28.3,19.3
718468,2023-04-22,18,3312,Target Field,142,Minnesota Twins,120,Washington Nationals,4,10,14,641154,641771,Pablo López,Chad Kuhl,2023,1.731,,26.0,14.7
718479,2023-04-22,18,17,Wrigley Field,112,Chicago Cubs,119,Los Angeles Dodgers,4,9,13,669713,669160,Hayden Wesneski,Dustin May,2023,,3.0,13.0,24.0
718475,2023-04-22,19,2681,Citizens Bank Park,143,Philadelphia Phillies,115,Colorado Rockies,4,3,7,650911,607536,Cristopher Sánchez,Kyle Freeland,2023,,3.797,0,21.3
718473,2023-04-22,19,5,Progressive Field,114,Cleveland Guardians,146,Miami Marlins,1,6,7,669456,656970,Shane Bieber,Devin Smeltzer,2023,2.88,,25.0,5.0
